customer_id,pre
02c13bb5a2502db80d1f18b7db8ac0e250df329ba2b4aa0ea64df812ef946d2e,"[[859125007, 798248001, 646490013, 723874004, 322017039, 728156023, 766346004, 386681016, 751471034, 728156006, 803993001, 473954008, 770315020, 569984024, 723874001, 762205002, 569984010, 570002020, 573716046, 708138037, 728156024, 715828037, 646490011, 568601020, 660599009, 649397003, 695723003, 573716053, 860705002, 767799015], [578487002, 708138037, 715828026, 646490003, 708138009, 568601037, 573716033, 715828014, 473954014, 649397012, 569984026, 619234012, 569984035, 767799012, 770315006, 673677026, 649397004, 568601026, 751471026, 767605007, 751471041, 569984028, 568601019, 637255001, 569984011, 563806004, 766346001, 767799020, 569984044, 770315001], [573716005, 560270015, 301656013, 823791009, 646490010, 647983001, 649397003, 728156011, 578487002, 762846004, 570002093, 570002079, 619234012, 767799020, 728156001, 646490008, 770315007, 660599008, 728156013, 570002027, 569984035, 578487015, 660599007, 563806003, 568520001, 728156025, 860705004, 570002028, 636455004, 301656029], [762205001, 569984028, 751471016, 762205005, 573716039, 619234012, 386681014, 649397012, 660599004, 767799005, 673677022, 762205003, 569984044, 637255002, 728156013, 301656013, 715828006, 767799003, 560270007, 708138002, 695723003, 762846001, 762846006, 636455024, 569984011, 715828002, 570002095, 570002014, 636455012, 573716052], [660599004, 708138024, 770315026, 770315020, 673677024, 570002046, 751471033, 751471037, 695723005, 570002011, 570002081, 673677001, 660599003, 569984045, 770315007, 301656018, 770315015, 718939002, 770315006, 770315011, 660599012, 715828002, 762846001, 859125005, 636455027, 570002086, 560270007, 568601022, 716384001, 715828006], [626588003, 708138037, 570002007, 570002094, 570002073, 762205003, 322017038, 568601043, 647983001, 646490018, 751471003, 570002008, 636455007, 473954005, 751471018, 660599015, 767799016, 751471037, 301656017, 766346004, 569984004, 767605001, 771131001, 570002097, 715828005, 573716005, 683968002, 662075004, 660599001, 662075005]]"
02c92ae97b966ec20080b6b2d15ffa768c8cbaceee45c329e89a78526b357f7f,"[[759814035, 535488001, 519749051, 768229001, 736530008, 677991001, 519749014, 759814022, 619075002, 513325006, 691300001, 772899002, 535488019, 535488014, 767438001, 736531007, 843555001, 803985002, 677991002, 519749046, 843555002, 768229002, 806012005, 759814020, 535488011, 535488009, 766028003, 736531006, 519749021, 759814011], [677991001, 818768007, 818768003, 759814011, 767438004, 535488009, 665963008, 746775003, 759814036, 803985002, 513325017, 826492002, 736530003, 759814024, 519749040, 683020004, 659832007, 519749049, 766028001, 535488014, 535488010, 519749002, 843555003, 516859002, 519749036, 759814022, 766028003, 513325015, 513325006, 821060001], [746775004, 681669001, 821060001, 736530011, 519749039, 516859013, 759814020, 843555001, 818768002, 659832013, 843555006, 691300001, 516859007, 766028002, 803985001, 516859008, 659832010, 513325025, 826492003, 736531014, 695420001, 513325006, 519749036, 759814036, 803985004, 519749046, 190021003, 513325020, 850259004, 765829004], [516859002, 691300002, 767438002, 736531010, 563034004, 659832013, 759814020, 519749015, 772899001, 659832010, 695420001, 736530003, 681669001, 765829002, 746775005, 736530006, 683020001, 659832004, 759814034, 516859013, 843555003, 519749007, 519749037, 691300006, 821060008, 759814036, 513325004, 190021001, 736531005, 519749051], [806012004, 659832010, 693917003, 190021021, 746775008, 843555001, 850259002, 519749006, 683020002, 736531009, 746775001, 826492002, 190021003, 736530014, 806012001, 809517002, 759814011, 746775004, 809517001, 519749046, 535488001, 535488014, 519749007, 803985003, 516859001, 617878001, 693917001, 826492001, 759814036, 519749039], [736530015, 519749008, 759814036, 843555003, 659832001, 821060001, 826492008, 759814024, 617878001, 665963009, 806012001, 803985004, 513325020, 806012004, 190021001, 683020003, 619075001, 736530003, 617878002, 736531009, 190021003, 683020001, 759814034, 759814019, 519749036, 665963007, 736531016, 659832009, 519749011, 746775004]]"
02c955452f97696cbb01186f456adc89f7dd9828c6e39012c400fd26cbda47b2,"[[740412006, 108775051, 516000039, 564787016, 583059001, 516000098, 452898018, 794320006, 533404021, 894508001, 806412005, 808624005, 516000012, 533406043, 685813037, 622745003, 516000099, 808624007, 598755001, 656491010, 765657001, 814441001, 740412005, 636505002, 856919005, 529008011, 621525001, 711493004, 633377002, 821513002], [806388002, 707269003, 685813030, 569974002, 533406044, 618800003, 618800002, 533406021, 743594005, 441386004, 774450001, 707269004, 272591001, 730683054, 678694001, 740412002, 355569001, 853881004, 803985001, 543544001, 819758005, 757871002, 739348006, 805000008, 618800001, 441386015, 158340001, 543548003, 803685004, 685814036], [458543007, 633377003, 500780006, 598755020, 853881001, 801309010, 587229001, 533404030, 724402006, 739348006, 806388028, 529008008, 765657002, 529008016, 752477003, 693501001, 569974024, 853881004, 792817002, 707269003, 646676002, 516000061, 866731007, 803985004, 685814062, 590489001, 533404014, 792817004, 866731002, 821513002], [740412009, 871527002, 583059001, 769748006, 598755014, 581298001, 452898030, 746168005, 598755008, 598755036, 806388010, 568056001, 757871003, 678694005, 801309007, 500780011, 915292002, 512630005, 516000002, 685813017, 564787003, 717063004, 819758002, 758005002, 730683052, 618800006, 272591001, 711493004, 786187002, 830273001], [543544005, 678694002, 786187002, 806412003, 516000089, 730683064, 805308004, 792817003, 728156025, 685814020, 685814008, 587229004, 533406011, 686022001, 793104012, 640755002, 728156024, 715524003, 685814055, 866731006, 740412015, 663473001, 355569001, 533406025, 818403003, 743594002, 533404032, 685813042, 803685005, 740498002], [598755008, 704128007, 801309010, 685814063, 355569011, 587229001, 685814003, 533404032, 685813044, 793104001, 724402006, 803985003, 569974002, 793104010, 590489001, 108775051, 830273005, 769748007, 730683054, 500780001, 740412004, 533406023, 543548001, 739348006, 765657003, 808624002, 529008031, 598755030, 785822003, 769748013]]"
02cca9fa806e222df1332afe49102f67cc35970a39471d4737c770e94e5dc492,"[[687524009, 687524003, 543054005, 519749010, 446224019, 553611016, 519749051, 501820044, 543054016, 484205018, 744600004, 446224010, 501820002, 664490001, 619234011, 687524014, 553611006, 687524010, 758027001, 446224016, 445419010, 519749006, 671949002, 553611010, 484205010, 358753001, 533349003, 553611022, 636093001, 358753005], [687524004, 543054014, 501820045, 684890001, 619234012, 687524002, 519749049, 553611006, 543054005, 501820004, 519749047, 543054009, 619234011, 744600002, 624446002, 543054013, 687524019, 445419011, 533349003, 186262006, 553611010, 636093001, 553611002, 744600003, 519749051, 596122001, 446224011, 446224024, 593808007, 744600004], [446224019, 358753001, 543054015, 519749007, 734460014, 642380001, 619234007, 687524019, 214844008, 671949002, 501820021, 186262007, 543054013, 484205012, 446224011, 516951003, 446224036, 445419003, 446224012, 519749047, 519749006, 687524012, 714373001, 597048001, 446224024, 214844002, 516951001, 445419008, 684890001, 716581003], [701657001, 593808009, 624446002, 734460007, 543054018, 619234007, 519749004, 619234012, 651687002, 593808001, 614091001, 642380001, 636093002, 687524013, 484205018, 501820020, 714373001, 519749015, 687524018, 553611019, 501820003, 446224016, 214844002, 553611022, 687524010, 186262007, 734460017, 446224043, 501820042, 553611016], [501820021, 543054018, 596122001, 543054010, 651687001, 553611022, 446224001, 501820025, 619234005, 186262006, 671949002, 619234011, 687524003, 687524002, 684890003, 596122006, 297067003, 214844003, 519749015, 636093001, 596122003, 734460007, 501820002, 519749039, 593808008, 501820003, 734460011, 687524004, 445419001, 593808009], [501820001, 744600003, 501820025, 543054006, 651464001, 553611010, 671949001, 636093002, 714419001, 636093001, 519749049, 619234012, 687524007, 446224035, 714373001, 553611022, 734460007, 519749040, 446224043, 716581001, 651464006, 519749036, 664490001, 543054014, 445419010, 624446002, 484205016, 446224024, 519749007, 614091001]]"
02d2cf9bcef0d10ae22bba38ee25c0192bc41d9a45b46ceab7467ca5a43f63c6,"[[453585003, 763943002, 554598038, 689389001, 568808024, 562245063, 681180008, 666448001, 666448005, 610776020, 399136009, 458239017, 554598002, 784001003, 689389002, 744703001, 562245094, 861583002, 784001001, 453585014, 453585009, 861583001, 743644001, 562245025, 554598041, 562245064, 224606031, 399136060, 610776093, 562245004], [788575001, 554598041, 554598026, 689389052, 689389015, 689389018, 689389031, 554598010, 399136004, 683493005, 453585009, 861583008, 666448004, 562252035, 224606025, 666448005, 453585003, 562252028, 865799001, 562252032, 554598066, 562245043, 399136053, 554598047, 610776082, 788575003, 610776037, 666448006, 554598067, 744703001], [561445026, 399136061, 689816002, 562245106, 666448005, 562252040, 689389058, 554598058, 657415003, 554598003, 689389045, 784001006, 561445001, 562245089, 784001005, 689389010, 562252031, 747015002, 763943003, 562245001, 562252005, 453585003, 561445010, 744703001, 681180003, 610776071, 561445025, 399136053, 681180008, 666448007], [610776093, 763943002, 399136054, 518329007, 610776087, 561445018, 666448004, 610776032, 689816003, 562245064, 689389031, 554598080, 399136033, 568808014, 657415001, 689389052, 568808003, 683493001, 610776040, 610776106, 657415004, 562252004, 562245108, 666448007, 562245018, 788575002, 554598065, 568808023, 562245104, 562245050], [689816005, 568808019, 562245103, 763943003, 681180030, 561445008, 562245098, 561445026, 865799002, 554598011, 681180003, 689389001, 453585007, 657415006, 784001003, 562245034, 689816002, 747015001, 568808003, 689389002, 554598083, 554598066, 865799003, 610776073, 610776018, 562245108, 562245064, 610776065, 784001006, 657415005], [610776087, 562252005, 610776074, 561445001, 681180008, 610776010, 610776037, 851694001, 562245097, 657415003, 562245055, 610776071, 763943003, 562252032, 666448001, 224606019, 453585014, 683493007, 610776012, 399136011, 784001001, 689389006, 554598011, 610776033, 743644002, 744703003, 689816003, 689389052, 788575001, 666448006]]"
02d37b5d9116efbc2dc6420de3b30376039e2af283beadcba3afc936e41ae715,"[[554598013, 492897001, 621381011, 516859008, 684686001, 754267007, 711274002, 673638007, 637549010, 516859001, 554598038, 516859013, 633781011, 633781014, 559630002, 554598027, 733027006, 621523016, 537346026, 621523003, 554598047, 633781002, 448515001, 621381010, 715624041, 559630029, 733027010, 637549012, 651905007, 715624033], [554598063, 715624051, 559630027, 559630026, 715624036, 728876005, 621381024, 559630014, 715624035, 621381008, 711274004, 621523015, 621381014, 754267008, 554598057, 559630009, 554598066, 633781006, 554598085, 728876011, 575542005, 754267039, 698273003, 728876007, 633781001, 713200005, 554598087, 559630018, 698273002, 715624005], [715624004, 559630029, 537346022, 448515034, 621381022, 728876010, 573716023, 754267066, 573716037, 633781011, 637549012, 554598013, 573716054, 559630018, 621523001, 554598041, 621381020, 573716005, 554598027, 698273001, 554598003, 673638003, 621523006, 633781014, 575542001, 698273004, 758266001, 715624005, 621381009, 698273008], [575542005, 537346001, 554598010, 621523015, 448515012, 554598014, 684686002, 559630009, 633781006, 698273001, 713200004, 621523003, 559630003, 754267058, 698273007, 559630001, 559630007, 754267051, 728876005, 715624001, 621381020, 637549016, 554598038, 754267008, 554598047, 728876004, 621523016, 740723001, 573716052, 754267014], [554598040, 754267007, 559630007, 554598012, 715624011, 621381027, 559630027, 754267014, 754267052, 633781006, 537346001, 754267011, 754267065, 715624001, 728876010, 621381011, 715624035, 573716053, 573716050, 554598038, 633781015, 573716054, 754267005, 559630019, 698273005, 633781013, 559630003, 715624040, 621523003, 728876007], [516859002, 754267064, 554598081, 492897001, 621523007, 559630002, 554598058, 673638003, 537346011, 575542003, 715624041, 537346026, 673638007, 554598070, 554598009, 554598010, 559630001, 715624035, 728876005, 637549011, 516859013, 754267054, 733027002, 559630011, 858640004, 715624062, 554598067, 448515034, 575542005, 573716015]]"
02d796ea767fa2e94fc6228fe70d8af1a570da973c32f7ddbe7ac747ce4a6666,"[[689365006, 706016028, 562245064, 763270001, 426199010, 689365020, 683662012, 697054058, 575141002, 633130014, 552471012, 751994018, 599719009, 697054008, 687036007, 516000092, 562245018, 562245088, 714026020, 677930028, 697054052, 751994016, 750422037, 796210001, 631744010, 301227002, 664405014, 679854013, 689365057, 679854011], [516000103, 599719056, 751994010, 399223052, 807329002, 633130023, 751471038, 349301011, 562245097, 456163090, 586955029, 599719003, 679854003, 762846029, 633130020, 495685013, 440811026, 562245063, 575347005, 399256002, 706016003, 736385011, 456163002, 664405013, 562211003, 349301001, 564358062, 689365049, 731743001, 581275010], [677930027, 516000061, 399256009, 633130017, 697054060, 516000075, 575347014, 631744011, 586955028, 779612005, 552471026, 426199010, 301656017, 714026013, 399256002, 697054014, 599719010, 589924004, 751994016, 562245025, 372576017, 564358029, 516000030, 562245061, 599719019, 581153008, 624684001, 581153004, 552471003, 556438009], [714026012, 689365001, 633130012, 777038005, 732017005, 683662009, 562245112, 399223030, 562245023, 616598002, 777038001, 750424015, 399223052, 564358061, 586955009, 683662006, 778187001, 616598022, 464277017, 616598005, 586955003, 349301046, 495685013, 616598001, 689365044, 581275005, 750424009, 751994003, 564358023, 508691012], [706016011, 399223068, 633130009, 575347010, 552471027, 456163069, 751471031, 581275007, 562245057, 440811013, 807329001, 399223059, 689365027, 689365053, 581275008, 706016038, 706016003, 399256001, 562245001, 599719055, 456163034, 399256023, 689365006, 301656018, 301656017, 711982002, 456163085, 564358047, 399223028, 562245099], [399256009, 301227002, 456163070, 631744003, 349301047, 736385004, 679854023, 393447015, 456163011, 426199028, 495685012, 750422006, 456163086, 552471008, 762846028, 714026013, 677930086, 516000035, 564358059, 751994007, 426199029, 787481001, 575347010, 602409007, 516000095, 689814008, 399223068, 456163010, 706016002, 714026019]]"
02e0910945216963833093e0e56712e7362b01b7ef0cd4b375f857542b085020,"[[570319013, 793378001, 742455003, 779554002, 570319017, 689040001, 607834008, 572797035, 766523003, 752020003, 684087001, 676990003, 644944001, 572797039, 572797032, 237347059, 684238002, 644944002, 519583013, 237347022, 399061017, 732114002, 572797031, 568137008, 572797033, 351484041, 568137009, 765657001, 399061012, 649437010], [749699002, 357792006, 728592006, 684238001, 749699024, 749699001, 399061019, 640556001, 610776087, 610776105, 749699013, 806605002, 357792009, 683356006, 572797012, 610776007, 570319001, 765657002, 644944002, 469658020, 440811023, 692745006, 615021015, 665725003, 179950001, 684238006, 766523003, 715303006, 615021016, 779554002], [179950017, 749699004, 572797005, 580482010, 446224014, 519583013, 580482008, 380609036, 683356003, 749699008, 620425020, 610776087, 779554001, 237347035, 728592001, 607834008, 855216002, 610776010, 237347052, 237347063, 237347028, 370868012, 745247001, 580482012, 610776082, 692745006, 618942005, 440811001, 795675004, 620425023], [399061028, 722890001, 792469015, 620425016, 537346001, 446224024, 528070006, 572797041, 635957009, 469658017, 448515023, 732418003, 446224026, 380609001, 739575001, 634591005, 535488001, 448515031, 749699001, 721990001, 779554001, 752020003, 440811006, 751273003, 831739001, 615021001, 739575003, 751273006, 448515033, 519583045], [779630002, 440811023, 519583045, 739575004, 686587002, 732418003, 481347006, 651244003, 732114002, 620425015, 537346024, 752020004, 384654023, 316657001, 610776018, 636392005, 572797037, 607834004, 570319012, 765657003, 715303007, 754257009, 829977003, 678291003, 855216003, 749699009, 745247004, 571650002, 351484039, 745247005], [446224036, 572797009, 805000004, 580482002, 355072031, 572797035, 678291002, 570319025, 580482008, 469658020, 610776105, 535488011, 570319013, 351484028, 795675003, 766523001, 570319054, 805000008, 519583044, 448515027, 610776017, 634591005, 580482004, 610776010, 570319014, 607834001, 237347053, 355072003, 722890001, 620425026]]"
02e45757a6bc483ef7a9d086c3800bdab53ac1cb9840cfad4381d4fdea7820bc,"[[570004005, 715828001, 685813005, 579541074, 579541001, 570004109, 687704028, 591466030, 579541077, 782616009, 715828005, 570004112, 570004118, 579541036, 637515001, 660599008, 591334020, 685813009, 537688013, 591334004, 637515011, 794768010, 570004107, 570004105, 715828012, 579541076, 751471031, 570004078, 670334003, 768931005], [591334009, 570004031, 579541077, 670334008, 799365028, 537688015, 516000072, 579541037, 537346015, 820874001, 843685002, 738943004, 537346013, 562245059, 562245054, 570004046, 570004062, 666382003, 562245106, 685813042, 637515011, 591334004, 570004107, 570004065, 562245006, 782616007, 516000024, 715828016, 591466004, 570004061], [591334019, 579541077, 579541004, 579541022, 754362007, 537346022, 685813037, 768931018, 784926014, 782616011, 660599012, 768931005, 562245058, 591466030, 579541035, 591466048, 591334035, 685813039, 562245089, 670334004, 516000056, 562245090, 399223030, 779324007, 670334010, 516000092, 660599014, 516000039, 637515011, 591466033], [751471034, 562245064, 808305003, 738943012, 591334010, 516000001, 843685001, 794768010, 685813030, 717066004, 720861002, 570004045, 685813044, 799365028, 660599015, 751471042, 516000043, 570004060, 843685002, 637515005, 516000034, 570004089, 620081007, 715828013, 516000101, 570004118, 784926001, 516000102, 637515001, 399223068], [591334029, 591334019, 782616025, 562245023, 516000008, 777504002, 768931009, 685813028, 707135006, 660599014, 516000017, 591466030, 516000092, 799365027, 562245063, 768931002, 738943003, 579541022, 516000024, 768931018, 537688007, 687704019, 591466038, 562245059, 579541031, 399223033, 660599008, 795338002, 685813016, 562245106], [685813030, 779324007, 562245093, 537688007, 579541026, 738943004, 685813039, 799365001, 670334023, 782616032, 707135017, 782616011, 708740015, 715828009, 570004119, 779324006, 537688010, 637515002, 687704022, 570004069, 685813004, 751471016, 717066001, 637515005, 799365002, 751471031, 562245039, 715828037, 751471038, 666382006]]"
02eeb7d86c6d8dd801708091ed48bd654940c403ef12cfc10e4abc5eef90866a,"[[623632003, 689365017, 610776107, 647434001, 816805005, 689365020, 781613011, 864668004, 764355004, 638677001, 686564008, 818059011, 686564002, 399087042, 591466011, 764355002, 827968005, 660327001, 740425001, 637549004, 399136004, 714803005, 675068001, 673677004, 564786019, 628979006, 569997027, 610776020, 675068004, 564786017], [399136073, 632803015, 378447055, 778064005, 399136004, 591466038, 688558010, 569997012, 842607003, 825782002, 699923044, 699923042, 658495001, 816805001, 686564021, 715126009, 717251001, 864668001, 761596002, 378447002, 673677027, 564786001, 378447021, 589924004, 637549003, 714803007, 554450034, 564786021, 715126002, 686564006], [689365027, 781613015, 514577009, 399087001, 705145002, 559634006, 804996007, 818059014, 629758012, 610776071, 610776093, 699923113, 595697022, 399087054, 788580001, 689365053, 704032002, 826498003, 569997029, 689365007, 399136011, 699923078, 803985004, 686564021, 378447022, 595697017, 762143003, 559634009, 564786004, 679285022], [610776106, 591466050, 585130002, 818059003, 585158002, 378447055, 714803009, 637549018, 781613015, 559634003, 564786023, 803985003, 855239001, 399087014, 591466007, 378447031, 647434001, 591466033, 484205018, 632803012, 689365034, 699923115, 762143007, 801208001, 699923030, 378447043, 782874004, 786022008, 699923068, 585806006], [686564027, 610776042, 610776011, 821152002, 686564001, 399087029, 782874004, 610776073, 624148001, 699923105, 585806005, 610776040, 378447050, 610776018, 686564002, 514577008, 569997016, 795885005, 688558010, 689365037, 778064023, 721481001, 585130002, 699923059, 632803008, 564786023, 569997011, 826498003, 781613010, 585130004], [554450001, 399136053, 548388013, 737710005, 786022005, 626816004, 399136073, 673677001, 824352005, 378447004, 781613015, 699923058, 399136027, 559634006, 665508002, 399087015, 736870001, 623632003, 713019008, 610776042, 771557008, 714620001, 591466018, 804996003, 548388006, 864668002, 548388014, 595697005, 658495008, 688558002]]"
02f10c94c36c9f8d06ca2fccb131f8579cbabd1e3fb90c64ba799ad6222ad600,"[[639284002, 621381014, 666382005, 349301047, 664074001, 610776082, 573085059, 615021018, 595696030, 664074072, 552826025, 595696020, 758034015, 610776033, 710194001, 710194005, 664074012, 610776022, 656763004, 651244004, 573085027, 592172001, 610776010, 664319014, 610776011, 351484034, 621381010, 615021027, 621381021, 610776071], [664074028, 592172005, 677930085, 610776012, 687602001, 594978005, 587278007, 557599001, 349301032, 632307015, 592172006, 687602003, 581298006, 592172002, 616849011, 664074012, 631744004, 616849006, 664074018, 632307016, 594978004, 552826028, 573085020, 664319009, 610776082, 573085004, 663282007, 610776023, 610776007, 615021020], [594978017, 677930064, 651244001, 610776087, 349301041, 677930078, 664319015, 677930017, 595696005, 594978030, 751295001, 664074069, 557599011, 664074056, 656763002, 610776006, 615021002, 610776039, 673940008, 610776042, 610776023, 568838007, 632307010, 664074059, 712216001, 823165002, 710194003, 610776037, 664074007, 710194002], [592172008, 610776012, 712216010, 823165001, 552826031, 615021001, 607705005, 651244004, 758034015, 573085027, 595696036, 652361002, 592172001, 710194005, 823165005, 677930015, 615021022, 673940008, 621381024, 632307008, 712216005, 664074030, 610776018, 631744011, 351484012, 651244003, 664074057, 664074077, 552826003, 610776005], [592172001, 677930025, 677930023, 823165001, 810557007, 631744002, 664074016, 557599018, 610776037, 734460017, 557599010, 592172002, 621381012, 810557005, 678687013, 351484039, 351484042, 349301045, 734460014, 610776002, 663282001, 666382005, 616849006, 615021020, 810557006, 573085034, 752516006, 666382010, 610776083, 664074039], [557599001, 621381019, 789028001, 734460007, 610776035, 736677002, 351484012, 610776001, 734460017, 664074016, 664074005, 595696031, 677930085, 664074059, 610776017, 664074032, 751295004, 351484026, 631744002, 678687014, 666382008, 775081001, 573085020, 712216009, 664319011, 573085040, 568838001, 656763007, 677930072, 610776071]]"
02f3b09da6d49f6fc29547e4988e34eb9e0406cc53bb52d2ecf3b77e9e741a85,"[[637515008, 667499018, 567993043, 637515011, 539723029, 667499008, 591334003, 637661002, 651863003, 661399001, 678861002, 539723039, 591334009, 591334023, 637515005, 680187001, 630116017, 507706004, 579302015, 630116022, 507706001, 409730007, 591334017, 636455027, 579302001, 567993016, 630116003, 567993020, 539723010, 591334039], [674079004, 579302008, 667499001, 579302011, 539723005, 680187002, 567993017, 662230010, 567993015, 579302001, 591334008, 539723029, 637661001, 539723010, 591334032, 630116006, 661399007, 539723013, 678861001, 630116008, 591334009, 637515003, 657913001, 667499005, 630116010, 630116011, 640251003, 539723007, 640251001, 630116002], [662230010, 637515010, 657913001, 591334020, 636455009, 539723019, 567993004, 649323001, 636455004, 567993020, 613497005, 579302011, 651863006, 539723004, 637515003, 539723014, 651863003, 630116019, 579302004, 567993017, 637515006, 579302007, 667499013, 567993040, 630116007, 636455008, 674079004, 661399003, 626346005, 630116014], [409730006, 680187001, 630116002, 613497005, 591334020, 667499013, 539723029, 539723028, 567993040, 636455007, 637661001, 667499018, 636455027, 626346005, 630116010, 640251009, 667499005, 591334003, 539723006, 591334001, 507706004, 661399008, 630116022, 667499011, 637515005, 667499006, 637515002, 630116011, 674079002, 539723007], [567993025, 661399006, 591334017, 626346005, 678861003, 637515001, 661399001, 640251001, 579302006, 667499003, 678861002, 579302015, 661399003, 667499012, 579302012, 640251003, 507706003, 667499001, 630116023, 539723014, 636455030, 567993027, 626346003, 579302014, 591334029, 636455009, 637515010, 636455004, 630116011, 649323001], [630116011, 637515003, 636455005, 651863001, 539723002, 591334037, 567993014, 539723007, 567993020, 662230010, 567993042, 657924001, 678861003, 613497001, 539723003, 591334032, 667499010, 637661001, 630116014, 661399003, 636455007, 636455008, 579302012, 591334035, 613497008, 626346005, 539723013, 630116008, 661399005, 539723004]]"
02f64c00a1c75904920d7d0ce06c85dc30ce93b14147db8826fab00ab1d7a1f8,"[[755361003, 857880003, 752945001, 713997002, 715624040, 444325008, 721320013, 529589001, 680912009, 539291004, 599742003, 599742009, 857812010, 713997031, 716672018, 599742007, 855249001, 548968001, 759465014, 854060001, 715624004, 599742008, 708478003, 856808007, 686564027, 754323004, 680912001, 599742004, 757903022, 716672014], [708478003, 686564021, 757903003, 693342001, 721320007, 699924024, 305931001, 857812006, 686564031, 713997016, 757903001, 757903002, 708478001, 772349005, 715624051, 784113003, 787696005, 444325008, 713997045, 757903014, 832995004, 752945002, 680912005, 599742008, 674079003, 716672001, 757903028, 713997077, 715624033, 859077015], [787028001, 713997068, 757903001, 680912016, 772349009, 856808007, 857812007, 699924025, 715624050, 686564025, 599742002, 754323008, 599742009, 787696007, 718968002, 787696005, 674079002, 699924001, 715624004, 699924030, 713997016, 686564011, 734623002, 708478004, 743594003, 686564002, 715624001, 715624052, 686564005, 537116012], [599742003, 534268004, 708478003, 759465014, 886281001, 721320012, 859077005, 787696006, 715624001, 713997100, 715624005, 713997040, 713997077, 699924020, 772349014, 548968001, 863599001, 713997029, 715624004, 856522001, 680912006, 713997074, 605939003, 686564031, 539291002, 713997049, 832995004, 699924003, 599742004, 305931001], [599742007, 594630002, 686564006, 715624008, 686564028, 787696005, 759465014, 859077015, 743594005, 539291002, 787028002, 444325008, 718968001, 757903015, 605939005, 674079002, 605939001, 713997015, 857812002, 713997055, 757903002, 713997093, 759465010, 751551005, 305931001, 857812006, 787696004, 721320013, 539291004, 539291014], [713997039, 686564011, 787028001, 857812002, 713997055, 699924007, 713997057, 713997089, 599742005, 721320010, 599742007, 713997050, 721320012, 686564030, 715624054, 699924030, 444325008, 759465004, 772349004, 716672018, 748853001, 718968001, 855249004, 680912017, 605939003, 840607010, 539291004, 699924001, 715624036, 857880004]]"
02f6cba4ca8942ae995a5723a271ac967a3b51973fef556ae6eef56e6a2454f1,"[[671326002, 750424010, 841434007, 697349007, 599718012, 599718005, 841434003, 519583013, 628979003, 599718001, 554450015, 879248001, 554450043, 554450036, 879248002, 554450046, 554450027, 554450025, 750424017, 396135041, 554450028, 690936007, 396135040, 519583035, 519583038, 599718014, 554450011, 750424016, 628979006, 599718006], [519583005, 519583035, 519583008, 396135035, 519583048, 599718005, 554450047, 671326001, 554450025, 554450019, 554450002, 690936013, 599718004, 690936004, 841434002, 841434012, 521804006, 697349007, 716348008, 599718001, 879248006, 879248005, 554450004, 750424007, 599718012, 879248002, 396135007, 750424015, 697349008, 554450043], [716348008, 750424018, 396135041, 554450043, 690936007, 841434009, 716348001, 690936015, 750424008, 690936001, 519583028, 750424016, 554450047, 599718001, 554450034, 880793002, 396135046, 519583035, 841434002, 879248001, 690936003, 690936002, 599718043, 750424014, 519583008, 554450028, 554450014, 750424015, 879248003, 716348007], [879248003, 396135065, 690936021, 521804006, 628979001, 750424008, 554450035, 396135049, 880793002, 879248006, 519583043, 554450046, 519583044, 690936023, 521804004, 750424009, 690936002, 599718009, 865071001, 599718016, 690936007, 519583034, 879248001, 519583042, 841434007, 554450025, 750424007, 554450001, 832253003, 690936003], [723667002, 841434002, 519583042, 554450005, 519583044, 832253001, 750424016, 519583013, 519583005, 841434001, 628979008, 519583033, 723667001, 599718012, 554450016, 750424007, 879248004, 716348001, 396135048, 697349007, 396135065, 599718022, 519583015, 554450042, 750424009, 690936003, 832253002, 396135052, 716348008, 396135040], [554450034, 396135007, 879248005, 554450046, 519583038, 396135023, 750424008, 396135065, 396135035, 750424018, 396135046, 841793003, 841434002, 750424016, 554450015, 628979007, 879248008, 554450042, 554450011, 716348007, 554450025, 519583048, 716348002, 599718022, 690936002, 396135048, 599718012, 519583034, 750424010, 879248006]]"
